CustomerID,Country,SalesChannel
92222.0,United States,In-store
94393.0,Portugal,In-store
86941.0,Belgium,Online
64652.0,Portugal,Online
73131.0,Netherlands,In-store
77580.0,Sweden,In-store
18421.0,France,In-store
30620.0,Norway,Online
58711.0,Netherlands,In-store
21600.0,United States,Online
76958.0,Spain,Online
16393.0,Belgium,Online
42186.0,Italy,In-store
54349.0,Sweden,In-store
67537.0,Spain,In-store
15801.0,Norway,In-store
21688.0,France,Online
92223.0,Sweden,Online
68707.0,Netherlands,Online
20409.0,Spain,In-store
18129.0,Portugal,In-store
93018.0,United States,In-store
10695.0,Italy,In-store
32582.0,Portugal,Online
92224.0,United Kingdom,In-store
77675.0,France,In-store
98114.0,Germany,Online
39996.0,Norway,Online
97502.0,Spain,Online
92225.0,Spain,Online
49660.0,United Kingdom,In-store
33283.0,Spain,In-store
93280.0,Norway,Online
92226.0,United States,In-store
28804.0,France,Online
86283.0,United Kingdom,In-store
70751.0,United Kingdom,In-store
12119.0,Belgium,Online
82752.0,Netherlands,Online
56258.0,France,Online
76505.0,United Kingdom,Online
32864.0,United Kingdom,Online
56294.0,France,In-store
48760.0,Sweden,Online
34211.0,Portugal,Online
75503.0,United Kingdom,Online
73859.0,United States,Online
44670.0,Sweden,Online
19596.0,Belgium,Online
80277.0,Spain,In-store
97268.0,Italy,In-store
13572.0,Italy,Online
11814.0,Spain,Online
97009.0,Sweden,In-store
85647.0,Germany,In-store
90834.0,Portugal,Online
33321.0,United States,In-store
76435.0,Spain,Online
94921.0,France,Online
83941.0,United Kingdom,Online
78960.0,Netherlands,Online
92227.0,Italy,In-store
46098.0,Portugal,Online
69834.0,France,In-store
54826.0,Netherlands,In-store
92228.0,Italy,In-store
15794.0,Netherlands,Online
33906.0,Belgium,In-store
12084.0,United Kingdom,Online
28222.0,United Kingdom,In-store
41807.0,United Kingdom,Online
27573.0,United States,Online
75949.0,Netherlands,Online
16532.0,Australia,Online
52350.0,Netherlands,Online
73498.0,United Kingdom,In-store
12921.0,Spain,In-store
81904.0,Portugal,In-store
28960.0,Portugal,In-store
92229.0,United Kingdom,Online
92230.0,Australia,In-store
42382.0,Germany,In-store
29944.0,Australia,In-store
75605.0,Australia,In-store
18179.0,Italy,In-store
79683.0,Germany,Online
10878.0,France,Online
83312.0,United States,Online
92231.0,Norway,In-store
92232.0,Germany,Online
66547.0,Netherlands,In-store
77742.0,Sweden,Online
73234.0,Germany,In-store
85036.0,Spain,Online
81552.0,Spain,Online
73017.0,United Kingdom,In-store
92233.0,Portugal,Online
23082.0,United Kingdom,In-store
92234.0,Australia,In-store
66363.0,Germany,Online
24022.0,Netherlands,Online
92127.0,United Kingdom,Online
94268.0,Germany,Online
80859.0,France,In-store
39116.0,United States,In-store
91198.0,Germany,In-store
63849.0,United States,Online
50541.0,Italy,Online
29192.0,Sweden,In-store
19826.0,Netherlands,Online
43981.0,Germany,In-store
81855.0,United Kingdom,In-store
46737.0,Belgium,Online
47997.0,United States,Online
17529.0,United States,Online
11327.0,Germany,Online
70650.0,United Kingdom,Online
59589.0,Portugal,Online
14154.0,Sweden,Online
92235.0,Italy,In-store
98192.0,France,In-store
80895.0,France,Online
14235.0,Portugal,In-store
71053.0,Netherlands,Online
92236.0,Italy,Online
96757.0,Sweden,Online
30113.0,Italy,Online
29932.0,Norway,Online
46713.0,Australia,In-store
25158.0,Australia,Online
59778.0,Germany,In-store
16840.0,Netherlands,Online
25302.0,Portugal,In-store
92237.0,United States,Online
33904.0,Sweden,Online
14254.0,Belgium,Online
92238.0,Norway,Online
89835.0,Netherlands,In-store
99012.0,Portugal,In-store
44179.0,Norway,In-store
74578.0,Italy,In-store
23877.0,Norway,In-store
41557.0,Germany,In-store
79052.0,Netherlands,Online
28920.0,Belgium,In-store
83153.0,Norway,Online
56719.0,Italy,Online
60968.0,United Kingdom,In-store
88130.0,Spain,In-store
92239.0,Belgium,In-store
88628.0,Italy,In-store
87186.0,Netherlands,In-store
68042.0,France,In-store
72422.0,Belgium,In-store
74689.0,Netherlands,Online
92240.0,Germany,In-store
14613.0,United States,In-store
52697.0,United States,Online
96826.0,United States,Online
29700.0,Norway,Online
35859.0,Australia,In-store
25296.0,France,Online
33166.0,Sweden,Online
10287.0,United States,In-store
29744.0,Netherlands,In-store
73225.0,Sweden,In-store
77417.0,Sweden,In-store
90516.0,Italy,In-store
36566.0,Norway,In-store
76512.0,Sweden,Online
56475.0,France,In-store
34839.0,Italy,Online
74986.0,Belgium,In-store
66573.0,United Kingdom,Online
25234.0,Spain,In-store
38357.0,France,In-store
59858.0,Netherlands,In-store
72311.0,Belgium,Online
85827.0,Portugal,In-store
63815.0,United States,In-store
73041.0,Spain,In-store
38267.0,Netherlands,Online
23833.0,United States,Online
22986.0,United Kingdom,Online
92241.0,Australia,Online
50736.0,Belgium,Online
70415.0,United Kingdom,Online
25483.0,Australia,In-store
26075.0,United Kingdom,Online
96293.0,Germany,In-store
36788.0,Sweden,In-store
11293.0,Australia,In-store
36464.0,Netherlands,In-store
36772.0,United Kingdom,In-store
92242.0,Portugal,In-store
92243.0,Italy,Online
92244.0,Norway,Online
86688.0,Netherlands,In-store
92311.0,Germany,Online
67321.0,United States,In-store
92245.0,Australia,In-store
78033.0,Belgium,In-store
70745.0,Spain,Online
56370.0,Netherlands,Online
64194.0,Italy,In-store
75329.0,Norway,Online
88858.0,Norway,Online
60212.0,France,Online
38223.0,Germany,Online
52708.0,France,Online
80506.0,Germany,Online
74961.0,Netherlands,Online
48042.0,Spain,In-store
92246.0,Netherlands,In-store
41688.0,Portugal,Online
82142.0,United States,Online
89022.0,France,In-store
12683.0,Netherlands,Online
98431.0,France,In-store
67808.0,Sweden,Online
88910.0,Belgium,In-store
92247.0,Portugal,Online
66276.0,Norway,Online
92248.0,Netherlands,Online
98672.0,France,In-store
75728.0,Portugal,Online
50179.0,Germany,Online
60838.0,Netherlands,In-store
20953.0,Sweden,In-store
30178.0,United States,Online
10086.0,Spain,In-store
25306.0,Norway,Online
98345.0,Portugal,In-store
27416.0,Australia,In-store
47279.0,France,In-store
14540.0,Sweden,In-store
85410.0,France,In-store
57349.0,Belgium,In-store
74530.0,United Kingdom,In-store
93381.0,United Kingdom,Online
54960.0,France,In-store
96009.0,United States,Online
40242.0,Belgium,Online
92249.0,Sweden,In-store
11987.0,Italy,Online
38532.0,Germany,Online
19636.0,Belgium,In-store
36483.0,Portugal,In-store
63298.0,Sweden,In-store
15039.0,United Kingdom,Online
77841.0,Belgium,Online
73690.0,Sweden,Online
49880.0,Netherlands,In-store
43269.0,Norway,Online
24451.0,United Kingdom,In-store
64778.0,Belgium,Online
47065.0,Australia,Online
92250.0,France,Online
88899.0,Netherlands,In-store
99744.0,Sweden,Online
36659.0,Sweden,In-store
87531.0,Australia,In-store
81274.0,United Kingdom,In-store
91749.0,Italy,Online
28449.0,Australia,Online
61038.0,Germany,Online
56567.0,United States,Online
68422.0,Norway,Online
70866.0,United States,In-store
92254.0,Spain,In-store
51467.0,United Kingdom,In-store
27231.0,United States,Online
40831.0,Spain,Online
34840.0,United States,Online
88576.0,Italy,Online
39267.0,Spain,Online
92251.0,Netherlands,In-store
49757.0,Portugal,In-store
90473.0,Germany,In-store
41402.0,United States,Online
71070.0,United States,In-store
79731.0,Portugal,Online
84673.0,France,In-store
28027.0,Belgium,Online
40501.0,Sweden,In-store
56170.0,Spain,In-store
92252.0,Belgium,In-store
64711.0,Italy,Online
98690.0,Italy,Online
46163.0,Spain,In-store
50448.0,Norway,Online
41493.0,Belgium,In-store
67232.0,Portugal,In-store
94933.0,Italy,In-store
94063.0,France,In-store
62459.0,United States,Online
91339.0,France,In-store
60134.0,France,In-store
18984.0,United Kingdom,Online
49186.0,Netherlands,In-store
11246.0,Sweden,Online
50453.0,Australia,Online
73632.0,United States,In-store
36588.0,Netherlands,In-store
88179.0,Sweden,In-store
80499.0,Germany,Online
34795.0,Italy,In-store
92253.0,Spain,In-store
70476.0,Italy,Online
39848.0,France,Online
15290.0,Sweden,In-store
31405.0,Belgium,Online
29134.0,Australia,In-store
66276.0,United States,Online
94834.0,France,Online
91955.0,France,Online
50006.0,France,Online
84964.0,Sweden,In-store
77873.0,Spain,Online
54060.0,Belgium,Online
14253.0,United States,Online
92254.0,Netherlands,Online
33635.0,Sweden,In-store
56568.0,Netherlands,Online
20094.0,United Kingdom,In-store
92255.0,Italy,Online
29831.0,Sweden,In-store
82266.0,United States,In-store
27629.0,Australia,Online
44623.0,Australia,Online
18201.0,Netherlands,Online
80367.0,Portugal,Online
90492.0,Sweden,Online
94702.0,United Kingdom,Online
51417.0,Norway,Online
14594.0,Australia,Online
45572.0,Spain,In-store
99663.0,Italy,In-store
84467.0,Belgium,In-store
30572.0,Belgium,Online
16106.0,Belgium,Online
96855.0,Germany,In-store
92256.0,Italy,Online
93042.0,France,Online
80474.0,Belgium,In-store
37377.0,Sweden,Online
66751.0,Sweden,In-store
58248.0,France,Online
94640.0,Norway,In-store
69796.0,Netherlands,In-store
40599.0,United States,Online
63046.0,Norway,In-store
92257.0,Portugal,In-store
76397.0,Netherlands,Online
98213.0,Norway,Online
36858.0,United States,Online
44149.0,Australia,In-store
94862.0,Norway,In-store
63323.0,Australia,In-store
85912.0,Australia,Online
88337.0,Norway,In-store
79989.0,France,In-store
37184.0,Portugal,In-store
15126.0,Spain,In-store
47445.0,Germany,Online
95808.0,United States,In-store
33081.0,Australia,Online
37122.0,Italy,In-store
39567.0,Portugal,Online
31912.0,Sweden,In-store
31200.0,United Kingdom,Online
83304.0,Australia,In-store
92258.0,Italy,In-store
17257.0,Australia,In-store
56713.0,France,In-store
74519.0,United Kingdom,Online
68071.0,Australia,In-store
20134.0,Spain,In-store
92259.0,Portugal,Online
13572.0,France,Online
93560.0,United Kingdom,Online
86234.0,Norway,Online
13825.0,United States,In-store
17630.0,Belgium,In-store
65152.0,Italy,In-store
18590.0,Spain,Online
20393.0,Norway,Online
90040.0,Norway,Online
90618.0,Sweden,In-store
10668.0,Sweden,In-store
78945.0,Netherlands,Online
10058.0,United States,In-store
38197.0,Sweden,Online
32605.0,Spain,In-store
92821.0,Germany,Online
70022.0,Australia,Online
31450.0,France,Online
12292.0,Sweden,In-store
96328.0,Australia,In-store
57248.0,United Kingdom,Online
22240.0,United Kingdom,In-store
49286.0,Italy,Online
86501.0,Spain,In-store
54012.0,Germany,In-store
35917.0,Sweden,Online
93069.0,Norway,In-store
98914.0,Netherlands,Online
67925.0,United Kingdom,Online
52743.0,Italy,Online
75341.0,Belgium,Online
68990.0,United States,In-store
12402.0,Spain,Online
30473.0,Australia,In-store
44653.0,Germany,In-store
47666.0,Germany,Online
32956.0,United States,In-store
92260.0,Belgium,Online
96310.0,Italy,Online
18713.0,Spain,In-store
36923.0,Belgium,Online
58826.0,Italy,Online
30536.0,France,In-store
69889.0,Norway,In-store
26241.0,Australia,Online
79235.0,Sweden,Online
39707.0,France,Online
12220.0,United States,In-store
28792.0,Norway,In-store
73336.0,Australia,Online
50438.0,United Kingdom,Online
97906.0,Sweden,Online
92261.0,Spain,Online
45871.0,Netherlands,Online
92262.0,Sweden,In-store
70998.0,France,Online
52648.0,Sweden,Online
58716.0,Sweden,Online
21844.0,Portugal,In-store
23033.0,Sweden,Online
37849.0,Norway,Online
59381.0,Italy,Online
62963.0,Spain,In-store
15061.0,Italy,Online
14222.0,Netherlands,Online
48594.0,France,In-store
35910.0,Belgium,In-store
48540.0,Belgium,Online
96134.0,Netherlands,Online
10842.0,United States,Online
81297.0,Norway,In-store
92263.0,Netherlands,In-store
59433.0,Spain,Online
62612.0,Sweden,In-store
19011.0,Germany,Online
19678.0,Germany,Online
37201.0,Italy,In-store
45933.0,Netherlands,In-store
59857.0,Portugal,In-store
35999.0,France,Online
58435.0,Germany,In-store
41422.0,Netherlands,In-store
53233.0,France,In-store
92264.0,Italy,Online
92265.0,Germany,Online
72172.0,Belgium,Online
86321.0,Sweden,Online
20254.0,Germany,Online
39545.0,Italy,Online
48381.0,Germany,Online
77568.0,Norway,Online
48214.0,Norway,Online
26880.0,Germany,In-store
81627.0,United Kingdom,In-store
87042.0,Germany,Online
71378.0,Sweden,In-store
90206.0,Italy,In-store
18447.0,Germany,Online
36662.0,Portugal,Online
95389.0,Netherlands,In-store
68959.0,United States,In-store
92266.0,France,Online
54981.0,Australia,In-store
92267.0,Netherlands,Online
49056.0,Italy,In-store
73203.0,Spain,Online
89903.0,Germany,Online
29067.0,Sweden,Online
78176.0,Netherlands,In-store
62640.0,Portugal,Online
62932.0,Portugal,Online
15771.0,Australia,Online
16369.0,Portugal,Online
84358.0,Belgium,Online
27469.0,Australia,Online
68225.0,United States,Online
99117.0,Germany,In-store
73026.0,Portugal,Online
98920.0,Italy,Online
31983.0,Spain,In-store
61807.0,Norway,In-store
23348.0,United Kingdom,Online
49710.0,Portugal,Online
53853.0,Netherlands,Online
92599.0,Italy,Online
52083.0,Sweden,In-store
92268.0,Italy,Online
83628.0,Australia,In-store
96343.0,Belgium,Online
45152.0,France,In-store
32961.0,Norway,In-store
53481.0,Sweden,Online
39804.0,United Kingdom,In-store
17366.0,Belgium,Online
12173.0,Portugal,In-store
29250.0,Spain,In-store
67626.0,Italy,Online
63023.0,France,In-store
13568.0,Netherlands,Online
92269.0,Netherlands,In-store
62126.0,Portugal,In-store
70359.0,Sweden,In-store
92315.0,Australia,In-store
76890.0,Norway,In-store
91405.0,Netherlands,Online
72703.0,Spain,In-store
13113.0,United Kingdom,Online
86777.0,Australia,In-store
34873.0,Belgium,In-store
28548.0,France,Online
83662.0,Sweden,Online
60695.0,Spain,In-store
57064.0,Portugal,Online
92270.0,Sweden,In-store
60185.0,Portugal,In-store
63033.0,United Kingdom,In-store
16236.0,Australia,Online
92271.0,Australia,In-store
60089.0,France,In-store
60480.0,Germany,In-store
76542.0,France,Online
14812.0,Norway,Online
25179.0,Netherlands,In-store
83639.0,Spain,In-store
92272.0,Sweden,In-store
80790.0,Belgium,In-store
64711.0,Italy,In-store
68847.0,Germany,In-store
53231.0,Germany,In-store
90602.0,Portugal,Online
37981.0,Belgium,Online
33579.0,Sweden,In-store
92273.0,Netherlands,In-store
15935.0,United States,Online
52802.0,Norway,Online
31727.0,Germany,Online
26645.0,France,Online
44128.0,France,In-store
37639.0,United States,In-store
90642.0,Portugal,Online
40153.0,Sweden,In-store
63480.0,Germany,Online
92274.0,Norway,In-store
58946.0,France,In-store
96283.0,Germany,Online
78937.0,United Kingdom,Online
99998.0,Italy,In-store
77160.0,Belgium,Online
24430.0,Netherlands,Online
31755.0,United States,In-store
19368.0,Spain,In-store
64208.0,Netherlands,Online
88247.0,Portugal,In-store
88844.0,Spain,In-store
20541.0,Spain,In-store
32370.0,United Kingdom,Online
92275.0,Sweden,Online
36362.0,Norway,Online
92276.0,Australia,In-store
25589.0,France,Online
98422.0,Netherlands,Online
44137.0,Italy,Online
38028.0,France,In-store
52562.0,Norway,Online
50028.0,Spain,Online
68951.0,Italy,In-store
44186.0,Australia,Online
82278.0,Portugal,Online
27759.0,Germany,In-store
65664.0,Spain,Online
40006.0,Norway,Online
50438.0,Sweden,In-store
10153.0,United States,Online
21740.0,Norway,In-store
97488.0,France,In-store
68189.0,United States,In-store
74189.0,Germany,In-store
85688.0,Australia,In-store
62211.0,Italy,Online
11456.0,United States,Online
92277.0,Netherlands,In-store
98328.0,France,Online
39075.0,Italy,In-store
92278.0,Germany,In-store
92279.0,Italy,In-store
87446.0,Germany,Online
93236.0,Portugal,Online
61502.0,Italy,In-store
67423.0,Sweden,In-store
53615.0,Australia,In-store
34168.0,Belgium,In-store
89689.0,Spain,Online
57432.0,Belgium,In-store
38795.0,Italy,Online
53330.0,Portugal,Online
97790.0,Germany,In-store
60189.0,United States,In-store
29815.0,France,In-store
97247.0,Netherlands,In-store
32532.0,United Kingdom,Online
53283.0,Sweden,Online
29472.0,Portugal,Online
36318.0,Germany,Online
92280.0,Australia,In-store
92281.0,Italy,In-store
49050.0,Belgium,In-store
27987.0,United Kingdom,In-store
55971.0,Portugal,Online
13697.0,Germany,In-store
20518.0,United Kingdom,In-store
93451.0,Belgium,In-store
44190.0,Portugal,In-store
39873.0,Sweden,In-store
92282.0,Australia,Online
87805.0,France,Online
92283.0,Portugal,In-store
10382.0,Italy,In-store
56715.0,France,Online
51910.0,Netherlands,In-store
96234.0,Sweden,In-store
40739.0,Netherlands,Online
51770.0,France,Online
70350.0,Belgium,Online
87506.0,United States,In-store
92284.0,Italy,In-store
92285.0,France,In-store
85356.0,Spain,Online
40109.0,Germany,In-store
92286.0,Portugal,In-store
36538.0,Italy,Online
48666.0,Germany,Online
36478.0,United Kingdom,In-store
14617.0,Norway,In-store
57411.0,France,Online
25944.0,Germany,Online
86138.0,Norway,In-store
57625.0,United Kingdom,Online
43953.0,Germany,In-store
41350.0,Portugal,Online
70947.0,United States,Online
66189.0,Spain,In-store
79186.0,Portugal,In-store
92287.0,Sweden,Online
18576.0,Germany,Online
93954.0,Australia,Online
36183.0,Portugal,Online
19362.0,Italy,Online
12126.0,Spain,In-store
31223.0,United Kingdom,In-store
60786.0,Portugal,In-store
92288.0,Belgium,In-store
60286.0,Spain,In-store
63952.0,Italy,Online
64861.0,Norway,In-store
95569.0,Sweden,In-store
92289.0,Australia,In-store
94062.0,United States,In-store
78251.0,Italy,Online
10063.0,Belgium,In-store
46602.0,Norway,In-store
49829.0,Italy,Online
24131.0,Belgium,Online
95384.0,Germany,In-store
41154.0,Netherlands,In-store
91609.0,Norway,Online
43430.0,Belgium,Online
25513.0,Australia,Online
84767.0,Netherlands,In-store
47815.0,Netherlands,Online
96714.0,Germany,In-store
52305.0,Germany,In-store
73793.0,Germany,Online
38666.0,France,Online
39012.0,Portugal,Online
90549.0,Belgium,In-store
32276.0,Italy,Online
74204.0,Italy,Online
28623.0,France,In-store
29182.0,France,In-store
87980.0,Germany,Online
67058.0,Netherlands,In-store
73403.0,Sweden,Online
22130.0,Spain,Online
34450.0,Spain,In-store
79577.0,United States,Online
15572.0,Sweden,In-store
15307.0,Netherlands,Online
29721.0,Belgium,Online
90983.0,Netherlands,In-store
79937.0,Spain,In-store
79386.0,United States,Online
56306.0,Netherlands,In-store
92290.0,Belgium,Online
78942.0,Spain,In-store
50379.0,Australia,Online
36125.0,Germany,Online
83730.0,France,Online
83319.0,Spain,Online
19626.0,Germany,In-store
92291.0,Germany,In-store
22826.0,Sweden,In-store
63733.0,Italy,In-store
49085.0,Sweden,Online
51537.0,Spain,In-store
64706.0,Portugal,Online
58778.0,Portugal,In-store
63578.0,Sweden,In-store
44244.0,France,In-store
50177.0,Portugal,Online
50659.0,Norway,In-store
30845.0,United States,In-store
89292.0,France,In-store
92292.0,Spain,In-store
76727.0,Germany,Online
89990.0,Norway,Online
24395.0,France,Online
47117.0,United Kingdom,In-store
81221.0,Netherlands,Online
80437.0,United Kingdom,Online
43160.0,Australia,In-store
15010.0,Germany,Online
35792.0,United Kingdom,Online
79395.0,Portugal,In-store
13563.0,Belgium,Online
60092.0,France,In-store
32320.0,Sweden,In-store
31446.0,Norway,In-store
63234.0,Australia,Online
77860.0,United Kingdom,Online
64412.0,Australia,In-store
92293.0,Netherlands,Online
92294.0,United Kingdom,Online
27703.0,Germany,Online
99651.0,United Kingdom,Online
59592.0,Australia,Online
42157.0,Belgium,In-store
89963.0,France,Online
92295.0,Australia,In-store
92296.0,Belgium,Online
67475.0,Germany,In-store
77686.0,United States,Online
49172.0,United States,In-store
82975.0,Portugal,Online
32240.0,Germany,Online
34801.0,France,Online
88519.0,United States,In-store
80663.0,United States,In-store
96622.0,Norway,In-store
53491.0,United Kingdom,Online
89997.0,Sweden,Online
56061.0,France,In-store
48599.0,Belgium,In-store
52565.0,Spain,Online
62296.0,France,In-store
53355.0,Norway,In-store
11351.0,Italy,Online
34068.0,Belgium,Online
30952.0,Norway,Online
11441.0,Spain,Online
53121.0,Portugal,In-store
51210.0,Sweden,Online
19646.0,Norway,In-store
45110.0,United States,Online
71797.0,Belgium,Online
33662.0,United Kingdom,In-store
78713.0,Spain,Online
54258.0,Italy,Online
99856.0,Sweden,Online
64864.0,Portugal,In-store
88314.0,Spain,Online
55103.0,France,Online
54938.0,Sweden,Online
22576.0,United Kingdom,In-store
74482.0,Netherlands,Online
47943.0,Germany,Online
92297.0,Germany,Online
51782.0,Norway,In-store
91671.0,Germany,In-store
56476.0,Australia,In-store
33194.0,Netherlands,Online
42243.0,Netherlands,Online
92298.0,Belgium,Online
68493.0,Sweden,Online
74759.0,Germany,Online
32665.0,Spain,Online
51439.0,Norway,In-store
84435.0,Australia,In-store
74101.0,Australia,Online
92299.0,United States,Online
92300.0,Belgium,Online
92301.0,Belgium,In-store
92302.0,France,Online
26986.0,United Kingdom,In-store
71152.0,Portugal,In-store
51586.0,United States,In-store
32130.0,Germany,In-store
51079.0,Spain,In-store
16758.0,Norway,Online
92092.0,United Kingdom,In-store
32110.0,Spain,Online
17835.0,Italy,Online
15272.0,Sweden,In-store
81535.0,France,Online
89063.0,Australia,In-store
86474.0,United Kingdom,In-store
29239.0,Sweden,In-store
84929.0,United States,Online
52514.0,Italy,In-store
32912.0,Australia,In-store
97327.0,Portugal,Online
52506.0,Belgium,In-store
68700.0,France,Online
77705.0,France,Online
83427.0,Portugal,Online
34442.0,Sweden,In-store
70638.0,Belgium,In-store
15490.0,Belgium,In-store
65038.0,Italy,Online
92303.0,United Kingdom,In-store
14415.0,United Kingdom,In-store
30239.0,United States,Online
18173.0,Sweden,Online
92304.0,Portugal,In-store
12646.0,United States,Online
78799.0,Belgium,Online
98080.0,Germany,In-store
25546.0,France,In-store
24538.0,Portugal,Online
81591.0,Norway,In-store
92305.0,Belgium,In-store
19344.0,Italy,Online
96529.0,Belgium,Online
91504.0,United States,Online
62813.0,Italy,Online
74573.0,Spain,In-store
92306.0,Netherlands,Online
92307.0,Netherlands,Online
70254.0,United States,Online
16131.0,Belgium,In-store
93719.0,Belgium,In-store
11984.0,Sweden,In-store
94915.0,Spain,In-store
78301.0,United States,Online
44418.0,Germany,Online
72610.0,Belgium,In-store
10783.0,Spain,In-store
41079.0,Spain,In-store
89294.0,Netherlands,Online
31113.0,Sweden,In-store
92308.0,Netherlands,In-store
69974.0,Portugal,Online
82689.0,Italy,Online
14371.0,France,In-store
21707.0,Netherlands,In-store
89214.0,Germany,Online
35374.0,Germany,In-store
15910.0,Italy,Online
16031.0,Sweden,Online
92309.0,Italy,In-store
10572.0,United States,In-store
26508.0,France,Online
89078.0,Australia,In-store
93443.0,France,In-store
51559.0,Belgium,In-store
24178.0,France,In-store
35520.0,Sweden,In-store
63798.0,Australia,Online
92310.0,Norway,Online
44654.0,Australia,In-store
26893.0,United Kingdom,In-store
74549.0,Belgium,In-store
92311.0,Belgium,Online
92312.0,Australia,Online
20670.0,Spain,Online
42993.0,France,In-store
33569.0,Sweden,Online
34747.0,United Kingdom,In-store
16759.0,Spain,Online
94646.0,France,In-store
92313.0,Australia,In-store
61871.0,Italy,In-store
14757.0,Netherlands,In-store
85975.0,Spain,In-store
61104.0,Spain,In-store
79636.0,United States,In-store
98481.0,Norway,Online
28275.0,France,In-store
81972.0,United Kingdom,Online
71419.0,Italy,Online
85820.0,United Kingdom,Online
54470.0,Australia,In-store
35261.0,Netherlands,In-store
94868.0,France,Online
92314.0,Netherlands,In-store
70822.0,Netherlands,In-store
29146.0,Norway,In-store
77612.0,Germany,Online
75001.0,Netherlands,In-store
25531.0,Germany,In-store
58662.0,Netherlands,Online
92315.0,United Kingdom,In-store
52239.0,Italy,In-store
39243.0,Germany,In-store
70616.0,United Kingdom,Online
79561.0,France,Online
83339.0,Norway,In-store
44024.0,Netherlands,Online
62099.0,United Kingdom,In-store
49415.0,United Kingdom,Online
86233.0,Australia,Online
92316.0,Australia,In-store
92600.0,Australia,Online
17398.0,Portugal,Online
27431.0,Portugal,Online
54858.0,Norway,In-store
76339.0,Sweden,In-store
76117.0,United Kingdom,In-store
24059.0,Portugal,In-store
55324.0,France,Online
22948.0,United States,In-store
19778.0,Norway,In-store
93625.0,Norway,In-store
92317.0,Belgium,In-store
49291.0,United Kingdom,In-store
72388.0,Italy,Online
98731.0,Portugal,In-store
29955.0,Portugal,Online
43908.0,Australia,Online
44772.0,United States,Online
91640.0,France,In-store
92318.0,Italy,Online
85275.0,United Kingdom,Online
72118.0,Australia,Online
17341.0,France,In-store
79668.0,Spain,Online
38039.0,Italy,Online
65942.0,United States,In-store
88697.0,Portugal,In-store
92319.0,Belgium,In-store
95427.0,Sweden,In-store
61479.0,United Kingdom,In-store
13228.0,United States,In-store
70097.0,Norway,In-store
34056.0,United Kingdom,Online
42388.0,United Kingdom,Online
55121.0,United States,In-store
92320.0,Belgium,Online
92321.0,Italy,In-store
59442.0,Spain,Online
74069.0,Australia,Online
11757.0,Norway,In-store
79353.0,United States,Online
31813.0,United Kingdom,Online
83278.0,Norway,In-store
33511.0,Australia,Online
86079.0,United States,Online
67836.0,Portugal,Online
23734.0,United Kingdom,Online
57969.0,France,Online
89114.0,Portugal,Online
35986.0,Germany,Online
72198.0,France,In-store
50032.0,France,In-store
11784.0,Portugal,Online
86298.0,Netherlands,In-store
25662.0,Australia,Online
61044.0,Germany,Online
43430.0,Australia,Online
92322.0,Germany,In-store
67436.0,Spain,Online
63400.0,Australia,In-store
32188.0,Netherlands,In-store
88759.0,Portugal,Online
64906.0,Spain,In-store
47573.0,Germany,Online
61178.0,United Kingdom,Online
31909.0,United Kingdom,In-store
15995.0,France,Online
86978.0,Portugal,Online
93295.0,Germany,Online
74277.0,Norway,Online
40784.0,Norway,In-store
21787.0,Germany,Online
48109.0,United Kingdom,In-store
75100.0,Sweden,In-store
63180.0,United Kingdom,Online
30519.0,Germany,In-store
70775.0,Belgium,Online
30808.0,Belgium,In-store
12749.0,Portugal,In-store
91469.0,United Kingdom,In-store
55548.0,Norway,Online
16555.0,Norway,In-store
35762.0,Australia,Online
45829.0,Australia,In-store
12968.0,United Kingdom,In-store
40076.0,Germany,Online
18057.0,Netherlands,In-store
31919.0,United States,In-store
24560.0,United Kingdom,In-store
53334.0,Spain,Online
92323.0,Germany,Online
47672.0,Belgium,Online
44935.0,Australia,In-store
39735.0,France,In-store
92324.0,France,In-store
25029.0,Sweden,In-store
71836.0,Sweden,In-store
25573.0,Netherlands,In-store
92325.0,Belgium,In-store
50155.0,Norway,Online
94967.0,Germany,Online
71192.0,Australia,In-store
21671.0,United Kingdom,In-store
70030.0,United States,In-store
90794.0,United States,Online
92326.0,United Kingdom,Online
53907.0,Germany,Online
53859.0,Portugal,In-store
66067.0,Italy,In-store
35346.0,United States,In-store
77484.0,Belgium,Online
23007.0,Netherlands,In-store
50744.0,Italy,Online
41371.0,Australia,In-store
48134.0,Germany,In-store
61639.0,Germany,Online
96739.0,Sweden,In-store
48433.0,Italy,Online
92327.0,Belgium,Online
83035.0,Australia,Online
92970.0,Norway,In-store
12089.0,Netherlands,In-store
87781.0,Netherlands,Online
16584.0,France,In-store
16398.0,Sweden,Online
59886.0,Netherlands,In-store
50951.0,Portugal,Online
26852.0,Belgium,Online
56977.0,Germany,In-store
41454.0,Portugal,Online
86548.0,Netherlands,In-store
92328.0,France,In-store
92329.0,Portugal,In-store
26474.0,United States,In-store
69164.0,United Kingdom,In-store
18878.0,United States,Online
50336.0,Norway,In-store
44490.0,Norway,Online
20879.0,Germany,Online
92330.0,Germany,In-store
37367.0,France,In-store
98802.0,Belgium,In-store
39853.0,Portugal,In-store
92331.0,Sweden,In-store
67866.0,Italy,In-store
82825.0,Netherlands,In-store
17484.0,Spain,In-store
46663.0,France,In-store
32792.0,Germany,In-store
79055.0,Spain,In-store
92333.0,Netherlands,Online
92334.0,Belgium,In-store
