InvoiceNo,StockCode,CustomerID,InvoiceDate,Quantity,UnitPrice,Discount,ShippingCost,TotalAmount
806833,SKU_1101,39828.0,2022-12-13,1,88.92,0.44,18.15,49.79520000000001
985591,SKU_1313,63736.0,2022-12-14,39,1.17,0.41,23.02,26.9217
166553,SKU_1965,75476.0,2022-12-14,41,90.23,0.25,28.02,2774.5725
629567,SKU_1924,29771.0,2022-12-14,3,12.64,0.2,15.27,30.336000000000002
369856,SKU_1951,37799.0,2022-12-14,42,52.18,0.23,9.81,1687.5012
377961,SKU_1109,22698.0,2022-12-14,43,8.25,0.02,16.12,347.655
809192,SKU_1906,42496.0,2022-12-14,21,38.61,0.25,13.81,608.1075
455760,SKU_1431,80195.0,2022-12-14,2,4.1,0.14,18.74,7.052
499840,SKU_1341,65365.0,2022-12-14,32,80.65,0.23,13.98,1987.2160000000001
522342,SKU_1827,62011.0,2022-12-14,29,61.56,0.1,14.89,1606.7160000000001
704955,SKU_1178,19153.0,2022-12-14,47,7.27,0.3,24.78,239.183
792822,SKU_1678,79222.0,2022-12-14,28,41.17,0.14,18.09,991.3736
814036,SKU_1133,12679.0,2022-12-14,33,83.51,0.12,9.53,2425.1304000000005
802175,SKU_1029,29768.0,2022-12-14,26,60.36,0.06,9.7,1475.1983999999998
858315,SKU_1874,27902.0,2022-12-14,15,58.57,0.18,25.72,720.4110000000001
844271,SKU_1472,72628.0,2022-12-14,45,46.62,0.33,29.25,1405.5929999999998
912525,SKU_1995,72047.0,2022-12-14,26,48.02,0.47,23.91,661.7156
735318,SKU_1384,50039.0,2022-12-14,9,89.6,0.33,5.57,540.2879999999999
741673,SKU_1597,76259.0,2022-12-14,21,60.24,0.36,11.7,809.6256
263597,SKU_1008,83069.0,2022-12-14,20,90.76,0.31,23.04,1252.4879999999998
129030,SKU_1940,92501.0,2022-12-14,49,79.16,0.26,14.6,2870.3415999999997
144067,SKU_1135,39920.0,2022-12-14,27,77.68,0.36,28.55,1342.3104
608961,SKU_1289,73702.0,2022-12-14,42,81.14,0.19,23.74,2760.3828000000003
962865,SKU_1975,46301.0,2022-12-14,1,86.98,0.2,7.24,69.584
913071,SKU_1978,21823.0,2022-12-14,9,10.84,0.1,21.93,87.804
496008,SKU_1647,92502.0,2022-12-15,38,22.09,0.24,12.96,637.9592
624708,SKU_1651,92503.0,2022-12-15,20,39.73,0.31,8.75,548.2739999999999
587976,SKU_1042,96599.0,2022-12-15,19,44.77,0.23,11.12,654.9851000000001
119198,SKU_1104,68963.0,2022-12-15,44,6.43,0.11,5.69,251.79879999999997
801565,SKU_1823,35683.0,2022-12-15,11,39.09,0.36,25.54,275.1936
182951,SKU_1030,10758.0,2022-12-15,14,54.16,0.03,28.16,735.4928
861303,SKU_1681,92504.0,2022-12-15,-9,-90.09,1.5431809760772102,17.545,-440.4165672131628
904307,SKU_1672,10763.0,2022-12-15,12,33.63,0.41,13.26,238.10040000000006
170511,SKU_1786,54273.0,2022-12-15,45,75.84,0.18,10.01,2798.4960000000005
716285,SKU_1764,78858.0,2022-12-15,7,89.11,0.48,26.66,324.3604
383475,SKU_1218,93928.0,2022-12-15,3,29.17,0.09,28.01,79.6341
379037,SKU_1983,92505.0,2022-12-15,-10,54.0,0.28,17.75,-388.8
295985,SKU_1112,15873.0,2022-12-15,16,66.73,0.04,13.34,1024.9728
118243,SKU_1731,93073.0,2022-12-15,1,55.64,0.18,8.96,45.6248
639823,SKU_1694,18872.0,2022-12-15,15,28.13,0.43,16.66,240.5115
556419,SKU_1259,11871.0,2022-12-15,44,45.39,0.19,23.8,1617.6996000000001
953826,SKU_1011,18142.0,2022-12-15,11,2.48,0.29,24.68,19.3688
780849,SKU_1470,10166.0,2022-12-15,1,89.41,0.36,19.88,57.2224
441358,SKU_1339,37987.0,2022-12-15,3,49.53,0.07,17.91,138.18869999999998
986801,SKU_1871,10681.0,2022-12-15,22,54.0,0.0,28.71,1188.0
736983,SKU_1923,51498.0,2022-12-15,43,95.15,0.2,19.17,3273.1600000000003
315958,SKU_1245,74097.0,2022-12-15,6,80.44,0.37,11.52,304.0632
375490,SKU_1249,27509.0,2022-12-15,22,44.39,0.43,14.41,556.6506
803365,SKU_1569,26479.0,2022-12-15,45,19.33,0.26,13.76,643.689
326073,SKU_1508,19159.0,2022-12-16,28,59.11,0.06,29.6,1555.7751999999998
746868,SKU_1303,66922.0,2022-12-16,14,75.88,0.08,11.25,977.3344
437468,SKU_1887,62392.0,2022-12-16,46,46.44,0.14,21.5,1837.1663999999998
787703,SKU_1891,52348.0,2022-12-16,32,35.51,0.44,16.63,636.3392
343470,SKU_1512,92506.0,2022-12-16,-12,-79.81,0.0,17.265,957.72
464890,SKU_1360,99248.0,2022-12-16,5,2.07,0.14,7.85,8.901
174783,SKU_1714,33423.0,2022-12-16,44,8.33,0.32,23.98,249.23359999999997
539179,SKU_1043,97103.0,2022-12-16,35,67.34,0.33,18.4,1579.1229999999998
791332,SKU_1318,63538.0,2022-12-16,11,10.07,0.44,23.33,62.03120000000001
379103,SKU_1606,58650.0,2022-12-16,1,64.55,0.15,8.11,54.86749999999999
608102,SKU_1488,74533.0,2022-12-16,48,15.0,0.48,11.42,374.40000000000003
451487,SKU_1293,98240.0,2022-12-16,7,76.47,0.08,6.02,492.4668
265205,SKU_1508,39303.0,2022-12-16,3,31.89,0.25,11.87,71.7525
320826,SKU_1520,85009.0,2022-12-16,22,35.15,0.49,25.13,394.383
151150,SKU_1773,41107.0,2022-12-16,31,9.03,0.25,13.78,209.9475
383878,SKU_1325,46496.0,2022-12-16,3,6.02,0.43,22.32,10.2942
641688,SKU_1252,17537.0,2022-12-16,17,57.86,0.22,21.45,767.2236
251074,SKU_1307,92507.0,2022-12-16,18,24.74,0.25,17.9,333.99
984761,SKU_1322,85082.0,2022-12-16,15,6.05,0.28,8.58,65.34
486582,SKU_1607,88734.0,2022-12-16,38,30.29,0.33,16.34,771.1833999999999
722041,SKU_1866,15190.0,2022-12-16,35,97.6,0.28,21.91,2459.52
324540,SKU_1911,92508.0,2022-12-16,-22,-2.69,1.3644470450157518,17.5,-21.56797612403219
614497,SKU_1641,92509.0,2022-12-16,41,86.11,0.13,9.62,3071.5436999999997
471007,SKU_1035,92510.0,2022-12-16,30,89.43,0.05,10.96,2548.755
786235,SKU_1616,57177.0,2022-12-17,35,32.79,0.07,12.69,1067.3144999999997
256118,SKU_1710,15648.0,2022-12-17,17,56.91,0.49,11.99,493.4097
254736,SKU_1290,26503.0,2022-12-17,15,15.04,0.31,29.86,155.664
517669,SKU_1887,42338.0,2022-12-17,42,64.51,0.09,11.34,2465.5722
629034,SKU_1541,93530.0,2022-12-17,27,95.8,0.12,7.01,2276.208
320581,SKU_1940,22506.0,2022-12-17,1,35.05,0.44,11.9,19.628
748053,SKU_1941,32124.0,2022-12-17,30,53.22,0.18,5.02,1309.212
506433,SKU_1604,98573.0,2022-12-17,30,31.24,0.42,9.17,543.576
425328,SKU_1488,92511.0,2022-12-17,5,45.79,0.14,19.72,196.897
188898,SKU_1960,79893.0,2022-12-17,1,44.37,0.25,29.45,33.277499999999996
928267,SKU_1235,52111.0,2022-12-17,4,72.25,0.23,19.55,222.53
895565,SKU_1384,92512.0,2022-12-17,11,80.66,0.23,13.6,683.1902
725633,SKU_1360,43468.0,2022-12-17,13,86.0,0.4,15.24,670.8
664821,SKU_1952,82016.0,2022-12-17,10,24.02,0.09,19.76,218.582
264411,SKU_1966,95962.0,2022-12-17,44,25.52,0.42,13.83,651.2704
390869,SKU_1706,34770.0,2022-12-17,24,98.73,0.13,15.42,2061.4824
829692,SKU_1255,48571.0,2022-12-17,20,86.11,0.38,22.12,1067.7640000000001
538596,SKU_1867,49077.0,2022-12-17,18,50.18,0.47,9.4,478.71720000000005
541289,SKU_1358,98615.0,2022-12-17,23,98.58,0.43,19.23,1292.3838000000003
291945,SKU_1542,99943.0,2022-12-17,41,15.05,0.48,15.57,320.86600000000004
317972,SKU_1024,91175.0,2022-12-17,42,98.73,0.32,6.52,2819.7288
227240,SKU_1814,13980.0,2022-12-17,43,26.1,0.12,26.51,987.6239999999999
272413,SKU_1951,94764.0,2022-12-17,35,93.11,0.42,12.91,1890.1330000000003
363380,SKU_1983,83576.0,2022-12-17,44,47.03,0.26,14.08,1531.2968
954348,SKU_1000,89303.0,2022-12-18,27,47.37,0.13,6.74,1112.7213
991913,SKU_1357,33412.0,2022-12-18,15,12.04,0.07,10.74,167.95799999999997
228357,SKU_1117,92513.0,2022-12-18,24,90.12,0.27,18.98,1578.9024
376682,SKU_1478,69463.0,2022-12-18,30,84.88,0.4,17.59,1527.8399999999997
505187,SKU_1676,34559.0,2022-12-18,1,57.67,0.25,7.81,43.2525
601817,SKU_1458,17390.0,2022-12-18,41,28.29,0.03,12.04,1125.0932999999998
724109,SKU_1112,96079.0,2022-12-18,3,58.0,0.21,19.07,137.46
576669,SKU_1194,43505.0,2022-12-18,39,57.47,0.15,8.68,1905.1305
662943,SKU_1651,10174.0,2022-12-18,24,43.27,0.39,28.1,633.4728
832382,SKU_1019,76558.0,2022-12-18,32,16.17,0.27,14.43,377.73120000000006
685072,SKU_1285,29629.0,2022-12-18,4,4.62,0.31,19.28,12.751199999999999
484691,SKU_1457,11656.0,2022-12-18,34,31.4,0.2,18.72,854.0799999999999
268482,SKU_1742,30712.0,2022-12-18,1,66.63,0.33,28.36,44.64209999999999
453126,SKU_1447,34505.0,2022-12-18,21,80.94,0.14,13.6,1461.7764
544518,SKU_1590,69408.0,2022-12-18,8,63.44,0.14,9.82,436.4672
619328,SKU_1639,57745.0,2022-12-18,46,54.88,0.39,14.69,1539.9328
514919,SKU_1084,92514.0,2022-12-18,12,84.7,0.31,28.04,701.316
930623,SKU_1575,15561.0,2022-12-18,1,46.85,0.33,16.37,31.389499999999998
349526,SKU_1273,92515.0,2022-12-18,-19,44.35,0.16,17.67,-707.8259999999999
416256,SKU_1799,29160.0,2022-12-18,14,67.56,0.2,27.72,756.672
111399,SKU_1402,42904.0,2022-12-18,25,37.83,0.45,20.65,520.1625
990797,SKU_1252,21961.0,2022-12-18,28,38.08,0.31,25.0,735.7056
112685,SKU_1605,68080.0,2022-12-18,8,92.71,0.43,16.09,422.7576
449921,SKU_1800,73072.0,2022-12-18,40,6.36,0.22,11.77,198.43200000000002
890919,SKU_1957,34446.0,2022-12-19,37,60.81,0.21,14.18,1777.4763000000003
898450,SKU_1661,37403.0,2022-12-19,25,60.52,0.39,26.1,922.93
763110,SKU_1364,18433.0,2022-12-19,23,76.52,0.26,23.48,1302.3703999999998
543445,SKU_1668,50867.0,2022-12-19,44,62.18,0.23,19.4,2106.6584000000003
707508,SKU_1727,25317.0,2022-12-19,37,28.06,0.22,16.02,809.8116
405262,SKU_1259,45036.0,2022-12-19,41,44.6,0.18,9.97,1499.4520000000002
159615,SKU_1433,92516.0,2022-12-19,16,41.89,0.21,14.22,529.4896
704234,SKU_1971,75996.0,2022-12-19,4,81.18,0.05,25.22,308.48400000000004
352409,SKU_1611,64196.0,2022-12-19,38,21.47,0.37,5.72,513.9917999999999
746157,SKU_1121,77153.0,2022-12-19,36,36.99,0.16,28.48,1118.5776
901537,SKU_1643,31346.0,2022-12-19,33,25.77,0.33,17.18,569.7746999999999
987996,SKU_1516,26567.0,2022-12-19,45,52.95,0.25,6.88,1787.0625
804875,SKU_1978,92517.0,2022-12-19,-27,-14.92,1.7502889691437806,17.205,-302.2464083298806
147342,SKU_1744,32815.0,2022-12-19,49,35.56,0.03,27.05,1690.1668
474160,SKU_1678,92024.0,2022-12-19,30,87.67,0.1,5.55,2367.09
870893,SKU_1568,39887.0,2022-12-19,45,82.32,0.19,10.59,3000.564
283256,SKU_1542,92904.0,2022-12-19,11,93.1,0.39,19.37,624.7009999999999
576463,SKU_1518,70707.0,2022-12-19,47,33.83,0.3,19.22,1113.0069999999998
946938,SKU_1011,55058.0,2022-12-19,13,92.27,0.36,8.41,767.6864
911399,SKU_1009,24439.0,2022-12-19,44,45.15,0.18,25.09,1629.012
922455,SKU_1156,92518.0,2022-12-19,-13,63.11,0.25,17.67,-615.3225
940720,SKU_1724,54237.0,2022-12-19,24,40.83,0.04,15.14,940.7231999999999
877156,SKU_1140,27736.0,2022-12-19,33,14.84,0.23,17.43,377.08439999999996
224939,SKU_1982,30051.0,2022-12-19,33,31.37,0.49,23.52,527.9571000000001
987973,SKU_1638,56068.0,2022-12-20,12,91.61,0.38,25.19,681.5784
388766,SKU_1709,38148.0,2022-12-20,21,39.0,0.02,19.39,802.62
669489,SKU_1926,31119.0,2022-12-20,33,33.11,0.05,20.02,1037.9985
640638,SKU_1136,48525.0,2022-12-20,46,98.53,0.43,27.57,2583.4566000000004
941252,SKU_1690,63568.0,2022-12-20,33,36.62,0.28,11.65,870.0911999999998
935141,SKU_1599,25138.0,2022-12-20,9,73.98,0.48,9.42,346.2264
974664,SKU_1399,70519.0,2022-12-20,31,90.9,0.35,12.55,1831.6350000000002
261961,SKU_1442,71673.0,2022-12-20,30,62.49,0.02,26.36,1837.206
241296,SKU_1441,11678.0,2022-12-20,16,13.7,0.31,15.04,151.248
862620,SKU_1266,74016.0,2022-12-20,12,95.89,0.05,22.56,1093.146
236537,SKU_1675,89735.0,2022-12-20,48,1.72,0.39,18.56,50.3616
968850,SKU_1760,71679.0,2022-12-20,9,41.35,0.16,16.79,312.606
197739,SKU_1512,24513.0,2022-12-20,35,86.13,0.13,20.28,2622.6584999999995
324552,SKU_1276,11363.0,2022-12-20,43,9.81,0.4,27.4,253.098
679502,SKU_1683,48606.0,2022-12-20,6,78.55,0.47,21.5,249.789
326445,SKU_1355,75237.0,2022-12-20,25,41.42,0.42,10.3,600.59
758304,SKU_1932,39120.0,2022-12-20,28,66.61,0.16,12.53,1566.6671999999999
124336,SKU_1773,70527.0,2022-12-20,23,96.78,0.31,24.66,1535.8986
662912,SKU_1653,15749.0,2022-12-20,29,94.46,0.32,22.65,1862.7511999999997
951638,SKU_1092,32538.0,2022-12-20,22,8.51,0.18,24.89,153.52040000000002
144764,SKU_1640,92519.0,2022-12-20,-11,-79.86,1.8686950037051249,17.67,-763.1138129548041
590548,SKU_1135,59849.0,2022-12-20,20,64.26,0.41,15.92,758.2680000000001
980757,SKU_1110,64308.0,2022-12-20,27,56.31,0.02,13.88,1489.9626
145420,SKU_1043,38126.0,2022-12-20,39,41.84,0.24,16.57,1240.1376000000002
582974,SKU_1890,17089.0,2022-12-21,33,61.18,0.39,7.17,1231.5534
204381,SKU_1210,12452.0,2022-12-21,19,47.51,0.11,17.78,803.3941
689959,SKU_1342,13985.0,2022-12-21,26,80.55,0.48,22.53,1089.0359999999998
731884,SKU_1358,74790.0,2022-12-21,38,69.5,0.46,16.9,1426.14
912879,SKU_1360,94341.0,2022-12-21,3,83.83,0.18,23.52,206.22180000000003
235105,SKU_1330,92520.0,2022-12-21,23,22.18,0.15,8.78,433.61899999999997
120497,SKU_1410,12843.0,2022-12-21,45,70.31,0.08,24.19,2910.8340000000003
179714,SKU_1758,54052.0,2022-12-21,27,44.88,0.32,19.09,823.9967999999999
226892,SKU_1507,76935.0,2022-12-21,27,92.59,0.05,16.42,2374.9335
303154,SKU_1231,71264.0,2022-12-21,10,30.58,0.04,15.42,293.5679999999999
864227,SKU_1803,29707.0,2022-12-21,24,17.31,0.12,6.71,365.58719999999994
243954,SKU_1169,83997.0,2022-12-21,49,93.19,0.28,28.48,3287.7431999999994
772305,SKU_1403,30038.0,2022-12-21,37,90.34,0.15,28.27,2841.1929999999998
349720,SKU_1233,57108.0,2022-12-21,41,2.99,0.35,7.52,79.68350000000001
946302,SKU_1519,63910.0,2022-12-21,2,96.15,0.47,26.23,101.91900000000001
773955,SKU_1301,21747.0,2022-12-21,34,58.89,0.5,11.51,1001.13
315363,SKU_1099,51943.0,2022-12-21,22,96.71,0.06,9.2,1999.9627999999998
197847,SKU_1252,10412.0,2022-12-21,49,47.16,0.36,13.01,1478.9375999999997
295110,SKU_1307,83988.0,2022-12-21,2,91.33,0.22,18.26,142.47480000000002
342303,SKU_1793,25248.0,2022-12-21,28,84.85,0.26,25.57,1758.0919999999999
458278,SKU_1802,92521.0,2022-12-21,41,10.4,0.13,27.97,370.968
528665,SKU_1699,92522.0,2022-12-21,40,23.92,0.08,13.99,880.2560000000001
987542,SKU_1386,66413.0,2022-12-21,42,17.89,0.27,27.02,548.5074
865625,SKU_1122,63771.0,2022-12-21,24,44.02,0.49,28.21,538.8048
511855,SKU_1131,49610.0,2022-12-22,38,42.62,0.4,5.75,971.7359999999999
829988,SKU_1235,56798.0,2022-12-22,40,43.57,0.02,29.01,1707.944
171918,SKU_1220,55784.0,2022-12-22,22,75.07,0.33,5.4,1106.5317999999997
535926,SKU_1061,65018.0,2022-12-22,3,67.47,0.46,20.89,109.3014
285123,SKU_1831,37238.0,2022-12-22,42,58.24,0.31,11.58,1687.7951999999998
291711,SKU_1689,59533.0,2022-12-22,37,43.23,0.32,21.65,1087.6668
103159,SKU_1731,47024.0,2022-12-22,2,21.63,0.42,18.79,25.0908
957624,SKU_1402,58453.0,2022-12-22,23,31.74,0.38,11.69,452.6124
429132,SKU_1170,96743.0,2022-12-22,13,20.61,0.21,19.38,211.6647
732027,SKU_1475,59453.0,2022-12-22,15,84.77,0.0,17.24,1271.55
380850,SKU_1593,11810.0,2022-12-22,33,13.76,0.14,6.05,390.5088
503078,SKU_1013,92523.0,2022-12-22,45,19.68,0.49,28.96,451.656
896651,SKU_1269,45763.0,2022-12-22,13,49.03,0.38,16.97,395.1818
451161,SKU_1053,30067.0,2022-12-22,20,81.45,0.19,18.54,1319.49
396680,SKU_1412,29390.0,2022-12-22,7,90.53,0.07,15.27,589.3503
433776,SKU_1130,87384.0,2022-12-22,13,56.38,0.45,25.72,403.1170000000001
858849,SKU_1609,31109.0,2022-12-22,39,28.19,0.25,26.5,824.5575000000001
570607,SKU_1712,56060.0,2022-12-22,4,96.33,0.18,28.52,315.9624
556102,SKU_1871,64791.0,2022-12-22,46,60.32,0.43,16.35,1581.5904
995230,SKU_1772,92524.0,2022-12-22,27,14.29,0.23,27.74,297.0891
573212,SKU_1732,92525.0,2022-12-22,-18,68.57,0.48,17.41,-641.8151999999999
396081,SKU_1516,54320.0,2022-12-22,2,24.35,0.39,6.09,29.707
121094,SKU_1628,98585.0,2022-12-22,15,40.94,0.22,12.7,478.99799999999993
225312,SKU_1300,12726.0,2022-12-22,5,21.59,0.33,28.2,72.3265
204894,SKU_1703,92526.0,2022-12-23,3,3.53,0.27,8.43,7.7307
870434,SKU_1959,51452.0,2022-12-23,16,84.22,0.24,13.16,1024.1152
741406,SKU_1938,39083.0,2022-12-23,49,2.66,0.42,25.32,75.59720000000002
783284,SKU_1426,91396.0,2022-12-23,26,65.09,0.41,19.81,998.4806000000002
969757,SKU_1115,31980.0,2022-12-23,6,23.73,0.24,25.87,108.2088
755483,SKU_1235,70367.0,2022-12-23,35,53.28,0.41,22.47,1100.2320000000002
607146,SKU_1562,80514.0,2022-12-23,38,90.06,0.08,17.52,3148.4976
433589,SKU_1012,58604.0,2022-12-23,20,81.27,0.38,18.13,1007.7479999999999
131854,SKU_1217,57573.0,2022-12-23,22,16.43,0.18,8.48,296.3972
160796,SKU_1328,77217.0,2022-12-23,21,16.86,0.06,16.53,332.8164
431576,SKU_1067,38707.0,2022-12-23,32,71.24,0.03,19.97,2211.2895999999996
290040,SKU_1742,21510.0,2022-12-23,1,59.72,0.34,21.06,39.41519999999999
903543,SKU_1990,92527.0,2022-12-23,48,9.31,0.29,16.41,317.28479999999996
172575,SKU_1836,92528.0,2022-12-23,23,55.48,0.16,16.69,1071.8736
210380,SKU_1390,83132.0,2022-12-23,18,29.83,0.49,13.53,273.83939999999996
386243,SKU_1091,44989.0,2022-12-23,17,13.7,0.14,14.5,200.29399999999998
562422,SKU_1103,60850.0,2022-12-23,37,89.83,0.2,17.14,2658.9680000000003
208871,SKU_1589,59276.0,2022-12-23,31,78.21,0.04,13.1,2327.5296
874079,SKU_1983,76290.0,2022-12-23,29,24.37,0.46,17.73,381.6342
377173,SKU_1425,27406.0,2022-12-23,13,74.21,0.37,25.59,607.7799
525027,SKU_1613,61296.0,2022-12-23,2,38.12,0.18,26.26,62.5168
115793,SKU_1772,32598.0,2022-12-23,9,44.72,0.48,6.67,209.2896
410250,SKU_1942,17861.0,2022-12-23,32,75.74,0.46,17.71,1308.7872
447806,SKU_1303,11101.0,2022-12-23,22,8.03,0.5,18.51,88.33
315836,SKU_1378,70376.0,2022-12-24,42,32.92,0.25,14.07,1036.98
882778,SKU_1737,72732.0,2022-12-24,18,77.54,0.25,13.17,1046.79
577347,SKU_1347,54437.0,2022-12-24,18,60.84,0.28,16.94,788.4864
494188,SKU_1174,92529.0,2022-12-24,19,29.87,0.22,25.79,442.6734
493576,SKU_1391,66873.0,2022-12-24,45,32.71,0.37,25.59,927.3285000000001
757992,SKU_1404,92530.0,2022-12-24,-24,-88.93,0.23,17.41,1643.4264
858612,SKU_1087,18206.0,2022-12-24,31,90.94,0.06,18.88,2649.9916
180882,SKU_1629,48392.0,2022-12-24,29,12.02,0.17,6.41,289.3214
249080,SKU_1791,93835.0,2022-12-24,24,9.8,0.38,18.28,145.824
701944,SKU_1652,37507.0,2022-12-24,33,77.14,0.33,15.88,1705.5653999999997
523499,SKU_1624,21700.0,2022-12-24,19,70.15,0.01,11.51,1319.5215
937340,SKU_1910,26075.0,2022-12-24,16,72.37,0.2,12.01,926.3360000000001
763178,SKU_1248,92531.0,2022-12-24,32,48.35,0.05,18.55,1469.84
563871,SKU_1365,66913.0,2022-12-24,21,18.31,0.34,8.52,253.77659999999997
130579,SKU_1088,40381.0,2022-12-24,30,1.18,0.5,6.0,17.7
679466,SKU_1876,61997.0,2022-12-24,7,20.24,0.18,15.76,116.17759999999998
812944,SKU_1820,66210.0,2022-12-24,38,81.3,0.42,6.78,1791.8520000000003
296092,SKU_1731,23790.0,2022-12-24,12,6.16,0.43,26.89,42.13440000000001
604473,SKU_1998,56867.0,2022-12-24,28,29.37,0.31,5.97,567.4284
737492,SKU_1455,61912.0,2022-12-24,14,64.08,0.02,21.39,879.1776
719661,SKU_1414,25350.0,2022-12-24,7,5.04,0.09,29.65,32.104800000000004
614879,SKU_1454,35343.0,2022-12-24,17,98.8,0.34,29.36,1108.5359999999998
756335,SKU_1562,86955.0,2022-12-24,23,67.02,0.04,16.1,1479.8015999999998
556695,SKU_1510,73038.0,2022-12-24,13,47.17,0.44,12.26,343.39760000000007
378409,SKU_1174,55877.0,2022-12-25,20,34.84,0.32,15.98,473.824
949950,SKU_1934,35582.0,2022-12-25,5,90.99,0.0,21.59,454.95
497534,SKU_1208,63159.0,2022-12-25,6,75.71,0.1,15.29,408.834
528297,SKU_1628,84237.0,2022-12-25,13,84.21,0.4,6.4,656.838
289721,SKU_1312,37318.0,2022-12-25,42,21.39,0.39,12.93,548.0118
739763,SKU_1945,49532.0,2022-12-25,3,97.34,0.01,11.33,289.09979999999996
610332,SKU_1370,69944.0,2022-12-25,31,2.0,0.21,5.72,48.980000000000004
600267,SKU_1312,45813.0,2022-12-25,3,67.57,0.19,29.08,164.1951
798429,SKU_1802,43200.0,2022-12-25,8,52.73,0.37,12.8,265.75919999999996
606568,SKU_1503,89149.0,2022-12-25,7,64.77,0.03,9.12,439.7883
309742,SKU_1085,48325.0,2022-12-25,46,83.93,0.21,12.72,3050.0162000000005
467112,SKU_1646,59436.0,2022-12-25,7,19.97,0.08,13.72,128.6068
998118,SKU_1820,70565.0,2022-12-25,11,54.9,0.0,20.02,603.9
176377,SKU_1265,65267.0,2022-12-25,24,99.35,0.34,8.99,1573.7039999999995
453815,SKU_1219,17242.0,2022-12-25,21,94.76,0.23,19.45,1532.2692
243499,SKU_1294,95912.0,2022-12-25,20,6.35,0.25,28.16,95.25
533467,SKU_1697,92532.0,2022-12-25,-7,77.53,0.24,17.75,-412.4596
330739,SKU_1505,92533.0,2022-12-25,-24,87.97,0.46,17.41,-1140.0911999999998
726551,SKU_1988,36619.0,2022-12-25,10,67.52,0.31,16.39,465.8879999999999
518381,SKU_1162,50736.0,2022-12-25,49,14.9,0.29,22.86,518.371
745647,SKU_1126,41137.0,2022-12-25,16,26.79,0.45,6.45,235.752
460988,SKU_1826,95155.0,2022-12-25,10,19.04,0.02,8.43,186.59199999999998
689215,SKU_1116,84772.0,2022-12-25,38,52.61,0.38,27.34,1239.4916
435314,SKU_1405,31010.0,2022-12-25,33,33.09,0.1,28.64,982.773
962582,SKU_1648,72871.0,2022-12-26,5,23.54,0.2,23.38,94.16
387010,SKU_1767,15129.0,2022-12-26,12,51.25,0.39,9.49,375.15
896714,SKU_1355,32645.0,2022-12-26,8,47.56,0.42,8.12,220.67840000000004
251391,SKU_1775,14528.0,2022-12-26,6,29.79,0.01,22.18,176.95260000000002
639700,SKU_1989,90846.0,2022-12-26,23,19.33,0.24,20.78,337.8884
595379,SKU_1221,11909.0,2022-12-26,48,30.18,0.38,8.06,898.1567999999999
566802,SKU_1375,30483.0,2022-12-26,42,39.79,0.27,5.13,1219.9614
748423,SKU_1313,58228.0,2022-12-26,3,17.57,0.25,11.63,39.5325
220019,SKU_1894,31097.0,2022-12-26,38,56.7,0.45,16.01,1185.03
911015,SKU_1862,10716.0,2022-12-26,29,60.34,0.09,22.14,1592.3726000000001
314649,SKU_1149,76782.0,2022-12-26,34,27.35,0.22,11.67,725.3220000000001
424066,SKU_1235,70472.0,2022-12-26,4,25.9,0.14,9.63,89.09599999999999
368329,SKU_1862,83230.0,2022-12-26,7,47.76,0.41,11.83,197.24880000000002
448492,SKU_1167,56692.0,2022-12-26,21,41.92,0.13,9.27,765.8784
191368,SKU_1494,33440.0,2022-12-26,44,15.29,0.02,7.22,659.3048
287461,SKU_1411,81814.0,2022-12-26,10,91.07,0.0,15.5,910.6999999999999
882190,SKU_1941,62904.0,2022-12-26,32,33.82,0.04,11.19,1038.9504
379567,SKU_1068,61249.0,2022-12-26,25,62.49,0.09,11.79,1421.6475
151268,SKU_1720,21691.0,2022-12-26,13,18.79,0.15,21.01,207.62949999999998
212692,SKU_1563,79618.0,2022-12-26,21,38.45,0.08,27.29,742.854
534860,SKU_1266,10557.0,2022-12-26,19,18.14,0.45,21.44,189.56300000000002
792146,SKU_1149,10068.0,2022-12-26,8,85.04,0.08,20.26,625.8944
457345,SKU_1814,92534.0,2022-12-26,49,58.89,0.06,28.56,2712.4734
568741,SKU_1856,21479.0,2022-12-26,40,46.43,0.41,20.62,1095.7480000000003
970176,SKU_1524,23308.0,2022-12-27,20,12.94,0.33,27.62,173.396
218222,SKU_1381,27001.0,2022-12-27,8,13.34,0.06,7.92,100.31679999999999
975022,SKU_1611,17456.0,2022-12-27,16,75.99,0.3,22.89,851.0879999999999
523693,SKU_1373,92535.0,2022-12-27,-18,-45.16,1.3671878843540244,17.49,-298.4796874336993
851270,SKU_1684,19577.0,2022-12-27,28,27.57,0.28,10.17,555.8112
222942,SKU_1505,95559.0,2022-12-27,10,5.3,0.38,18.18,32.86
599972,SKU_1236,18579.0,2022-12-27,45,62.46,0.13,28.92,2445.3089999999997
758931,SKU_1586,92536.0,2022-12-27,21,65.73,0.02,9.85,1352.7234
643864,SKU_1324,95350.0,2022-12-27,37,24.86,0.23,27.34,708.2614
481785,SKU_1888,95349.0,2022-12-27,44,35.49,0.38,27.67,968.1672000000001
555919,SKU_1249,62560.0,2022-12-27,15,14.76,0.14,18.78,190.404
765040,SKU_1589,33918.0,2022-12-27,6,2.35,0.35,10.35,9.165000000000001
781066,SKU_1789,92505.0,2022-12-27,41,44.4,0.27,10.01,1328.8919999999998
310926,SKU_1450,46376.0,2022-12-27,35,95.07,0.36,21.18,2129.5679999999998
